index,unused_border,gaussian_sigma_x,gaussian_k_size,ellipse_straight_ratio_threshold,ellipse_lying_threshold,ellipse_identify_threshold,ellipse_center_reject_distance,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
824,5,3,5,50,0.1,0.3,70,0.9,0.8,5,100,7.402564035999822,5.159676038541544,0.7370040207257346,0.7010908683602013,0.27240752012060543,-10.216233055291193,128.00403903565606,115.15129484051371,115.15129484051371
2898,5,3,11,30,0.5,0.1,10,0.9,0.9,11,100,0.8759811759996228,5.569254823282359,0.6987728878788466,0.3866513482133454,0.42329614403243576,80.59563906690367,116.46061802710886,91.86070183530894,91.86070183530894
3556,5,3,5,30,0.1,0.3,30,0.9,0.7,17,100,0.93507011000067,5.230857596967228,0.6802619818049066,0.6494300081558904,0.3660257795151073,33.82688747006078,84.81961002362577,72.89484771391358,72.89484771391358
2590,5,3,11,50,0.5,0.5,70,0.9,0.8,11,100,1.8524081490002573,5.376483807340794,0.6462181116937646,0.7501773048847115,0.22093273024568144,-19.97108758257264,80.57459406880844,69.78929685362176,69.78929685362176
5004,5,3,5,10,0.5,0.3,30,0.95,0.9,17,100,0.20471817099954934,5.80210704902747,0.6556312338300341,0.17251504248450636,0.34745977899797753,139.1628316255131,91.46291543093686,84.70584982500725,84.70584982500725
1675,5,5,11,30,0.5,0.1,70,0.95,0.9,5,100,3.550423586999532,5.432540533834558,0.6415758284734214,0.63021124026439,0.294398908076553,-5.569108130863413,89.44775585455896,63.328387135681844,63.328387135681844
4526,5,3,11,10,0.5,0.5,50,0.95,0.8,17,100,0.2568392869993113,5.6205478039801156,0.6271970540591788,0.35582146713970286,0.40318726084515066,88.85682811518468,113.37821181524541,92.10186455009048,92.10186455009048
3907,5,5,11,30,0.5,0.1,50,0.95,0.7,17,100,0.6746819929999766,5.384338613449132,0.5850819641454938,0.6500103244719598,0.3464455258572454,29.23376047203908,81.17413430130496,69.4604985559751,69.4604985559751
3626,5,3,11,10,0.1,0.3,50,0.9,0.7,17,100,0.3591980589996092,5.446286932052524,0.702059491100545,0.4425049837722094,0.42493338521145807,71.5058530009512,107.8600361571775,92.04411339229227,92.04411339229227
4270,5,3,11,50,0.5,0.1,70,0.9,0.8,17,100,0.8019392049999442,5.378178854438678,0.6073557605451255,0.6429004450220599,0.33409976033486904,17.03169454449246,81.45409075039619,63.64652595867456,63.64652595867456
2133,5,5,5,50,0.5,0.3,30,0.95,0.7,11,100,1.6735480870003812,5.403274818728025,0.6996544842080038,0.7022643876048368,0.27608018909298915,-1.7852849182164667,78.1233929308763,59.1810022139506,59.1810022139506
510,5,3,11,30,0.1,0.1,70,0.95,0.7,5,100,10.70828277099994,5.34528311787189,0.6013019458597458,0.7106732372359962,0.22872206146602514,-18.985156385744254,81.38965731186876,66.57485728390785,66.57485728390785
4494,5,3,11,30,0.1,0.3,50,0.95,0.8,17,100,0.5702564300002996,5.208388439920161,0.6217358064615547,0.6397858238154405,0.3718762167658755,37.21174297878344,88.31659901054769,79.35039647135667,79.35039647135667
115,5,5,11,30,0.5,0.3,30,0.9,0.7,5,100,14.119618455000454,5.478251489915602,0.7168679162375741,0.6288597718355327,0.2679291202136703,-10.329513762485043,98.20173821521087,72.63381354510393,72.63381354510393
764,5,3,5,50,0.5,0.3,50,0.9,0.8,5,100,7.363082778999814,5.417685812445771,0.6265831969102941,0.6397485406220386,0.2856254879549715,-23.87467974376434,144.54753498724028,123.14298366636527,123.14298366636527
3267,5,5,11,10,0.1,0.3,30,0.95,0.9,11,100,0.27698590700048953,5.632168478784878,0.695351249501918,0.27562549241065476,0.4060168130165166,116.9594738731992,102.6379745034451,93.2921763016729,93.2921763016729
5122,5,3,11,50,0.1,0.1,70,0.95,0.9,17,100,0.45050436299992724,5.3365948040420434,0.569206338713635,0.6048590358932312,0.3814180089629655,43.377141396182154,86.70333565690842,76.2870392912377,76.2870392912377
9,5,5,5,50,0.1,0.1,10,0.9,0.7,5,100,11.899237990999827,5.637078452606511,0.6914678569034911,0.39205939749546137,0.39006561220199665,57.973930362240814,161.88184729841123,130.63862013277696,130.63862013277696
5012,5,3,5,50,0.5,0.3,30,0.95,0.9,17,100,0.40916825900087134,5.493523827457154,0.5956033840327114,0.4834113025036868,0.4200928567326356,72.23223192147383,103.47101689596961,91.90988574869719,91.90988574869719
4043,5,5,11,50,0.1,0.1,10,0.9,0.8,17,100,0.7081089490000159,5.5113588988080835,0.6551452059950912,0.386016813422166,0.432737968457809,91.66513672000515,106.12044162481781,93.82371592522304,93.82371592522304
2729,5,5,5,30,0.5,0.5,30,0.95,0.8,11,100,1.2656111569993664,5.350354750725237,0.6464386050452249,0.6544658090189551,0.3405943763138957,10.669752126648646,84.84562179475279,64.9499685865141,64.9499685865141
1998,5,3,11,30,0.1,0.5,70,0.9,0.7,11,100,2.6565669949993027,5.150796399725099,0.7649496243920475,0.7654130322011754,0.23233448345456817,-1.941677333476612,64.12798813741736,51.5601425816395,51.5601425816395
