index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
720,5,10,10,0.17453292519943295,1000,7,0.95,0.8,17,100,0.05202387899975292,4.899348065259181,0.6406976433096567,0.8738272802967612,0.12760140233775463,1.7699216606926609,17.821489741072444,13.974669417317534,13.974669417317534
64,5,10,10,0.17453292519943295,10000,7,0.95,0.7,5,100,0.9436421590007376,5.0985755455098545,0.6068026876558484,0.7822190356569202,0.19173243167349574,-6.192044570373081,35.31843153120065,27.984016582807808,27.984016582807808
195,5,20,20,0.17453292519943295,1000,7,0.9,0.9,5,100,0.08372968400013633,5.215874484760433,0.5900294113753688,0.7444400317999654,0.19945970865684295,-4.767665746925024,34.49487862633521,26.336699066309485,26.336699066309485
581,5,20,10,0.3490658503988659,1000,7,0.9,0.7,17,100,0.05798674499965273,4.725179999844262,0.6135457216848287,0.885755264595974,0.12941254399253738,-2.1265782925880465,21.0713828625628,18.278378620204325,18.278378620204325
227,5,20,20,0.17453292519943295,5000,15,0.9,0.9,5,100,0.46304498599958605,5.168819150721314,0.6303026266390448,0.7919991273468588,0.13016197770841517,-12.426703603763615,33.15566294415477,26.425080430624284,26.425080430624284
244,5,10,10,0.3490658503988659,1000,7,0.95,0.9,5,100,0.07888117599999532,5.353895424667894,0.6242601938425613,0.6963918648069395,0.23563430945680644,3.2805035916131624,44.58831873972999,31.988611049590652,31.988611049590652
145,5,20,10,0.17453292519943295,1000,7,0.95,0.8,5,100,0.0938963180000428,5.4565714013490405,0.5995187817546279,0.6733941654118846,0.21013835167575207,7.93837950069586,47.05777145329895,35.07620517690141,35.07620517690141
556,5,10,10,0.3490658503988659,1000,15,0.95,0.9,11,100,0.06568777800071984,5.204970820335031,0.6729092269676903,0.8043573854090105,0.12301931337197611,-6.18110616114482,26.250303633971942,18.225112829374822,18.225112829374822
458,5,10,20,0.17453292519943295,1000,15,0.95,0.8,11,100,0.07121702100033872,5.2497809047335195,0.5858607173179237,0.791305378366118,0.15298147701094333,-6.214540734532273,35.67550856839489,27.13780732745549,27.13780732745549
93,5,20,10,0.3490658503988659,10000,15,0.95,0.7,5,100,1.1821571889996993,5.239203372386459,0.5419269983025686,0.7506915696678886,0.15680471823911477,-8.831265523728046,40.61128949348292,30.295518295787478,30.295518295787478
82,5,10,20,0.17453292519943295,5000,15,0.95,0.7,5,100,0.5921201410004869,5.348196554543051,0.6003312334641289,0.7226217724623976,0.15356477154582907,-10.843711775113915,41.23020300293233,29.094430144872696,29.094430144872696
327,5,20,20,0.3490658503988659,5000,15,0.9,0.7,11,100,0.37025973400101064,5.096301583853355,0.5483770051815632,0.8442237187103683,0.09873698730170467,-12.024208267727188,23.189960146830316,20.88956815701459,20.88956815701459
520,5,10,10,0.17453292519943295,10000,15,0.9,0.9,11,100,0.5932214679999742,5.003540585805907,0.5546694403641016,0.8677935849630398,0.09963960015816087,-8.144447877440975,19.322452323027562,16.590708351491315,16.590708351491315
501,5,20,10,0.3490658503988659,10000,7,0.9,0.9,11,100,0.4834093830001075,4.566119890752075,0.5778304452980938,0.9290616380820745,0.07180887639740101,0.5286016950365326,12.003080176632972,10.254397240375257,10.254397240375257
111,5,20,20,0.3490658503988659,5000,7,0.9,0.8,5,100,0.5024029089999386,5.057898558017545,0.5574673762289903,0.8159157138741456,0.16943867113142377,-10.282339042518501,32.889357367798965,27.849935384282613,27.849935384282613
308,5,10,10,0.3490658503988659,10000,7,0.9,0.7,11,100,0.6527190050005447,4.645645750005231,0.529889988066266,0.9070754432536878,0.1055766073165382,0.16140554083998432,20.837974593983756,18.173036716895464,18.173036716895464
